ts,time,asset_id,server_id,rack_id,room_id,asset_temp_inlet_c,rack_inlet_c,room_temp_c,server_temp_c
t_071,2025-01-01T05:50:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,67.1,67.1,67.1,67.1
t_072,2025-01-01T05:55:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,68.1,68.1,68.1,68.1
t_073,2025-01-01T06:00:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,68.4,68.4,68.4,68.4
t_074,2025-01-01T06:05:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,67.62,67.62,67.62,67.62
t_075,2025-01-01T06:10:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,68.11,68.11,68.11,68.11
t_076,2025-01-01T06:15:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,69.24,69.24,69.24,69.24
t_077,2025-01-01T06:20:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,69.04,69.04,69.04,69.04
t_078,2025-01-01T06:25:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,68.54,68.54,68.54,68.54
t_079,2025-01-01T06:30:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,68.51,68.51,68.51,68.51
t_080,2025-01-01T06:35:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,68.2,68.2,68.2,68.2
t_081,2025-01-01T06:40:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,67,67,67,67
t_082,2025-01-01T06:45:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,67.68,67.68,67.68,67.68
t_083,2025-01-01T06:50:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,67.22,67.22,67.22,67.22
t_084,2025-01-01T06:55:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,66.42,66.42,66.42,66.42
t_085,2025-01-01T07:00:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,65.65,65.65,65.65,65.65
t_086,2025-01-01T07:05:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,66.44,66.44,66.44,66.44
t_087,2025-01-01T07:10:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,67.72,67.72,67.72,67.72
t_088,2025-01-01T07:15:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,66.77,66.77,66.77,66.77
t_089,2025-01-01T07:20:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,66.82,66.82,66.82,66.82
t_090,2025-01-01T07:25:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,67.8,67.8,67.8,67.8
t_091,2025-01-01T07:30:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,67,67,67,67
t_092,2025-01-01T07:35:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,68.75,68.75,68.75,68.75
t_093,2025-01-01T07:40:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,67.95,67.95,67.95,67.95
t_094,2025-01-01T07:45:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,67.75,67.75,67.75,67.75
t_095,2025-01-01T07:50:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,68.96,68.96,68.96,68.96
t_096,2025-01-01T07:55:00Z,GPU-R04-S01-G02,R04-S01,R04,Room-1,69.16,69.16,69.16,69.16
t_001,2025-01-01T00:00:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.8,80.8,80.8,80.8
t_002,2025-01-01T00:05:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.61,79.61,79.61,79.61
t_003,2025-01-01T00:10:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.66,80.66,80.66,80.66
t_004,2025-01-01T00:15:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.44,80.44,80.44,80.44
t_005,2025-01-01T00:20:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.7,80.7,80.7,80.7
t_006,2025-01-01T00:25:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.48,80.48,80.48,80.48
t_007,2025-01-01T00:30:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.19,80.19,80.19,80.19
t_008,2025-01-01T00:35:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.86,81.86,81.86,81.86
t_009,2025-01-01T00:40:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.09,80.09,80.09,80.09
t_010,2025-01-01T00:45:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.24,81.24,81.24,81.24
t_011,2025-01-01T00:50:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.52,80.52,80.52,80.52
t_012,2025-01-01T00:55:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.77,79.77,79.77,79.77
t_013,2025-01-01T01:00:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.46,80.46,80.46,80.46
t_014,2025-01-01T01:05:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.99,79.99,79.99,79.99
t_015,2025-01-01T01:10:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.77,80.77,80.77,80.77
t_016,2025-01-01T01:15:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.74,79.74,79.74,79.74
t_017,2025-01-01T01:20:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.04,79.04,79.04,79.04
t_018,2025-01-01T01:25:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.49,80.49,80.49,80.49
t_019,2025-01-01T01:30:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.93,80.93,80.93,80.93
t_020,2025-01-01T01:35:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.47,80.47,80.47,80.47
t_021,2025-01-01T01:40:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.73,80.73,80.73,80.73
t_022,2025-01-01T01:45:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.53,80.53,80.53,80.53
t_023,2025-01-01T01:50:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.43,80.43,80.43,80.43
t_024,2025-01-01T01:55:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.91,79.91,79.91,79.91
t_025,2025-01-01T02:00:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.21,80.21,80.21,80.21
t_026,2025-01-01T02:05:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.08,80.08,80.08,80.08
t_027,2025-01-01T02:10:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.11,81.11,81.11,81.11
t_028,2025-01-01T02:15:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.37,79.37,79.37,79.37
t_029,2025-01-01T02:20:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.2,80.2,80.2,80.2
t_030,2025-01-01T02:25:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.72,79.72,79.72,79.72
t_031,2025-01-01T02:30:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.44,79.44,79.44,79.44
t_032,2025-01-01T02:35:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.67,79.67,79.67,79.67
t_033,2025-01-01T02:40:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.96,80.96,80.96,80.96
t_034,2025-01-01T02:45:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.48,79.48,79.48,79.48
t_035,2025-01-01T02:50:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.01,79.01,79.01,79.01
t_036,2025-01-01T02:55:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.28,79.28,79.28,79.28
t_037,2025-01-01T03:00:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.75,79.75,79.75,79.75
t_038,2025-01-01T03:05:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.05,80.05,80.05,80.05
t_039,2025-01-01T03:10:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.65,81.65,81.65,81.65
t_040,2025-01-01T03:15:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.22,81.22,81.22,81.22
t_041,2025-01-01T03:20:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.72,80.72,80.72,80.72
t_042,2025-01-01T03:25:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.62,80.62,80.62,80.62
t_043,2025-01-01T03:30:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.7,79.7,79.7,79.7
t_044,2025-01-01T03:35:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.46,80.46,80.46,80.46
t_045,2025-01-01T03:40:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.72,79.72,79.72,79.72
t_046,2025-01-01T03:45:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.14,79.14,79.14,79.14
t_047,2025-01-01T03:50:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.87,79.87,79.87,79.87
t_048,2025-01-01T03:55:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.42,80.42,80.42,80.42
t_049,2025-01-01T04:00:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.04,79.04,79.04,79.04
t_050,2025-01-01T04:05:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.54,80.54,80.54,80.54
t_051,2025-01-01T04:10:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,78.75,78.75,78.75,78.75
t_052,2025-01-01T04:15:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.11,80.11,80.11,80.11
t_053,2025-01-01T04:20:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.17,80.17,80.17,80.17
t_054,2025-01-01T04:25:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.09,81.09,81.09,81.09
t_055,2025-01-01T04:30:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.16,81.16,81.16,81.16
t_056,2025-01-01T04:35:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.92,81.92,81.92,81.92
t_057,2025-01-01T04:40:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.2,81.2,81.2,81.2
t_058,2025-01-01T04:45:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.45,81.45,81.45,81.45
t_059,2025-01-01T04:50:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.03,80.03,80.03,80.03
t_060,2025-01-01T04:55:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.98,79.98,79.98,79.98
t_061,2025-01-01T05:00:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.16,81.16,81.16,81.16
t_062,2025-01-01T05:05:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.31,81.31,81.31,81.31
t_063,2025-01-01T05:10:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.64,79.64,79.64,79.64
t_064,2025-01-01T05:15:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.35,79.35,79.35,79.35
t_065,2025-01-01T05:20:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.76,79.76,79.76,79.76
t_066,2025-01-01T05:25:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.21,79.21,79.21,79.21
t_067,2025-01-01T05:30:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,78.95,78.95,78.95,78.95
t_068,2025-01-01T05:35:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.77,80.77,80.77,80.77
t_069,2025-01-01T05:40:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.65,79.65,79.65,79.65
t_070,2025-01-01T05:45:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.01,80.01,80.01,80.01
t_071,2025-01-01T05:50:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.73,80.73,80.73,80.73
t_072,2025-01-01T05:55:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.65,80.65,80.65,80.65
t_073,2025-01-01T06:00:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.29,80.29,80.29,80.29
t_074,2025-01-01T06:05:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.76,80.76,80.76,80.76
t_075,2025-01-01T06:10:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.11,80.11,80.11,80.11
t_076,2025-01-01T06:15:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.38,81.38,81.38,81.38
t_077,2025-01-01T06:20:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.41,80.41,80.41,80.41
t_078,2025-01-01T06:25:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.36,79.36,79.36,79.36
t_079,2025-01-01T06:30:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,77,77,77,77
t_080,2025-01-01T06:35:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,78.47,78.47,78.47,78.47
t_081,2025-01-01T06:40:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,78.32,78.32,78.32,78.32
t_082,2025-01-01T06:45:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.08,79.08,79.08,79.08
t_083,2025-01-01T06:50:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,78.24,78.24,78.24,78.24
t_084,2025-01-01T06:55:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.77,79.77,79.77,79.77
t_085,2025-01-01T07:00:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.73,79.73,79.73,79.73
t_086,2025-01-01T07:05:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.77,80.77,80.77,80.77
t_087,2025-01-01T07:10:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.92,80.92,80.92,80.92
t_088,2025-01-01T07:15:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.35,81.35,81.35,81.35
t_089,2025-01-01T07:20:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.3,81.3,81.3,81.3
t_090,2025-01-01T07:25:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81,81,81,81
t_091,2025-01-01T07:30:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.86,81.86,81.86,81.86
t_092,2025-01-01T07:35:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.81,80.81,80.81,80.81
t_093,2025-01-01T07:40:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,79.5,79.5,79.5,79.5
t_094,2025-01-01T07:45:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.36,81.36,81.36,81.36
t_095,2025-01-01T07:50:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,80.64,80.64,80.64,80.64
t_096,2025-01-01T07:55:00Z,GPU-R04-S01-G03,R04-S01,R04,Room-1,81.19,81.19,81.19,81.19
t_001,2025-01-01T00:00:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.43,61.43,61.43,61.43
t_002,2025-01-01T00:05:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.74,61.74,61.74,61.74
t_003,2025-01-01T00:10:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.14,62.14,62.14,62.14
t_004,2025-01-01T00:15:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.45,60.45,60.45,60.45
t_005,2025-01-01T00:20:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.2,61.2,61.2,61.2
t_006,2025-01-01T00:25:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.64,60.64,60.64,60.64
t_007,2025-01-01T00:30:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.58,62.58,62.58,62.58
t_008,2025-01-01T00:35:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.76,62.76,62.76,62.76
t_009,2025-01-01T00:40:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,63.31,63.31,63.31,63.31
t_010,2025-01-01T00:45:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.43,62.43,62.43,62.43
t_011,2025-01-01T00:50:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.2,62.2,62.2,62.2
t_012,2025-01-01T00:55:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.26,62.26,62.26,62.26
t_013,2025-01-01T01:00:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.33,62.33,62.33,62.33
t_014,2025-01-01T01:05:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.3,61.3,61.3,61.3
t_015,2025-01-01T01:10:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.27,61.27,61.27,61.27
t_016,2025-01-01T01:15:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.46,60.46,60.46,60.46
t_017,2025-01-01T01:20:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.12,62.12,62.12,62.12
t_018,2025-01-01T01:25:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.76,61.76,61.76,61.76
t_019,2025-01-01T01:30:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.29,62.29,62.29,62.29
t_020,2025-01-01T01:35:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.93,61.93,61.93,61.93
t_021,2025-01-01T01:40:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.45,62.45,62.45,62.45
t_022,2025-01-01T01:45:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.43,62.43,62.43,62.43
t_023,2025-01-01T01:50:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.97,62.97,62.97,62.97
t_024,2025-01-01T01:55:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,63.18,63.18,63.18,63.18
t_025,2025-01-01T02:00:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.97,62.97,62.97,62.97
t_026,2025-01-01T02:05:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.13,62.13,62.13,62.13
t_027,2025-01-01T02:10:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.6,61.6,61.6,61.6
t_028,2025-01-01T02:15:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.08,62.08,62.08,62.08
t_029,2025-01-01T02:20:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.28,61.28,61.28,61.28
t_030,2025-01-01T02:25:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.37,62.37,62.37,62.37
t_031,2025-01-01T02:30:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.6,62.6,62.6,62.6
t_032,2025-01-01T02:35:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.62,62.62,62.62,62.62
t_033,2025-01-01T02:40:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.3,62.3,62.3,62.3
t_034,2025-01-01T02:45:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.83,62.83,62.83,62.83
t_035,2025-01-01T02:50:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.62,62.62,62.62,62.62
t_036,2025-01-01T02:55:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.13,62.13,62.13,62.13
t_037,2025-01-01T03:00:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.69,61.69,61.69,61.69
t_038,2025-01-01T03:05:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.59,61.59,61.59,61.59
t_039,2025-01-01T03:10:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.34,62.34,62.34,62.34
t_040,2025-01-01T03:15:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.25,62.25,62.25,62.25
t_041,2025-01-01T03:20:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.63,61.63,61.63,61.63
t_042,2025-01-01T03:25:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.47,61.47,61.47,61.47
t_043,2025-01-01T03:30:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,59.72,59.72,59.72,59.72
t_044,2025-01-01T03:35:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.72,60.72,60.72,60.72
t_045,2025-01-01T03:40:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.89,61.89,61.89,61.89
t_046,2025-01-01T03:45:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.89,60.89,60.89,60.89
t_047,2025-01-01T03:50:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.29,61.29,61.29,61.29
t_048,2025-01-01T03:55:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.05,61.05,61.05,61.05
t_049,2025-01-01T04:00:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.67,60.67,60.67,60.67
t_050,2025-01-01T04:05:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.15,61.15,61.15,61.15
t_051,2025-01-01T04:10:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.77,60.77,60.77,60.77
t_052,2025-01-01T04:15:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.07,61.07,61.07,61.07
t_053,2025-01-01T04:20:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.37,62.37,62.37,62.37
t_054,2025-01-01T04:25:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.73,60.73,60.73,60.73
t_055,2025-01-01T04:30:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.57,60.57,60.57,60.57
t_056,2025-01-01T04:35:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.67,60.67,60.67,60.67
t_057,2025-01-01T04:40:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.07,62.07,62.07,62.07
t_058,2025-01-01T04:45:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.62,62.62,62.62,62.62
t_059,2025-01-01T04:50:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.2,62.2,62.2,62.2
t_060,2025-01-01T04:55:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.01,61.01,61.01,61.01
t_061,2025-01-01T05:00:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.5,61.5,61.5,61.5
t_062,2025-01-01T05:05:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.65,61.65,61.65,61.65
t_063,2025-01-01T05:10:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.06,62.06,62.06,62.06
t_064,2025-01-01T05:15:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.91,61.91,61.91,61.91
t_065,2025-01-01T05:20:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.7,60.7,60.7,60.7
t_066,2025-01-01T05:25:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.86,60.86,60.86,60.86
t_067,2025-01-01T05:30:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.39,62.39,62.39,62.39
t_068,2025-01-01T05:35:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.77,60.77,60.77,60.77
t_069,2025-01-01T05:40:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.25,61.25,61.25,61.25
t_070,2025-01-01T05:45:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.69,62.69,62.69,62.69
t_071,2025-01-01T05:50:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.93,61.93,61.93,61.93
t_072,2025-01-01T05:55:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.23,62.23,62.23,62.23
t_073,2025-01-01T06:00:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.63,61.63,61.63,61.63
t_074,2025-01-01T06:05:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.98,61.98,61.98,61.98
t_075,2025-01-01T06:10:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.79,60.79,60.79,60.79
t_076,2025-01-01T06:15:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.65,60.65,60.65,60.65
t_077,2025-01-01T06:20:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.92,61.92,61.92,61.92
t_078,2025-01-01T06:25:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,63.65,63.65,63.65,63.65
t_079,2025-01-01T06:30:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.52,62.52,62.52,62.52
t_080,2025-01-01T06:35:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.49,62.49,62.49,62.49
t_081,2025-01-01T06:40:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,63.13,63.13,63.13,63.13
t_082,2025-01-01T06:45:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.37,62.37,62.37,62.37
t_083,2025-01-01T06:50:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.21,62.21,62.21,62.21
t_084,2025-01-01T06:55:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.6,62.6,62.6,62.6
t_085,2025-01-01T07:00:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.33,60.33,60.33,60.33
t_086,2025-01-01T07:05:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.37,61.37,61.37,61.37
t_087,2025-01-01T07:10:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,60.8,60.8,60.8,60.8
t_088,2025-01-01T07:15:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.24,61.24,61.24,61.24
t_089,2025-01-01T07:20:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.16,61.16,61.16,61.16
t_090,2025-01-01T07:25:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.3,61.3,61.3,61.3
t_091,2025-01-01T07:30:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.19,62.19,62.19,62.19
t_092,2025-01-01T07:35:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.24,62.24,62.24,62.24
t_093,2025-01-01T07:40:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.61,61.61,61.61,61.61
t_094,2025-01-01T07:45:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,61.73,61.73,61.73,61.73
t_095,2025-01-01T07:50:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.43,62.43,62.43,62.43
t_096,2025-01-01T07:55:00Z,GPU-R04-S02-G01,R04-S02,R04,Room-1,62.55,62.55,62.55,62.55
t_001,2025-01-01T00:00:00Z,GPU-R04-S02-G02,R04-S02,R04,Room-1,90.24,90.24,90.24,90.24
t_002,2025-01-01T00:05:00Z,GPU-R04-S02-G02,R04-S02,R04,Room-1,88.34,88.34,88.34,88.34
t_003,2025-01-01T00:10:00Z,GPU-R04-S02-G02,R04-S02,R04,Room-1,89.87,89.87,89.87,89.87
t_004,2025-01-01T00:15:00Z,GPU-R04-S02-G02,R04-S02,R04,Room-1,90.19,90.19,90.19,90.19
t_005,2025-01-01T00:20:00Z,GPU-R04-S02-G02,R04-S02,R04,Room-1,91,91,91,91
t_006,2025-01-01T00:25:00Z,GPU-R04-S02-G02,R04-S02,R04,Room-1,91.41,91.41,91.41,91.41
t_007,2025-01-01T00:30:00Z,GPU-R04-S02-G02,R04-S02,R04,Room-1,91.04,91.04,91.04,91.04
